strategy,engine_id,n_cycles,health_rmse,health_mae,health_ci_coverage
one_shot,88,41,0.15093059039747383,0.13708980750671704,0.07317073170731707
one_shot,89,120,0.07958893796373127,0.056154834265935004,0.55
one_shot,90,206,0.06969026810986076,0.04278323873492007,0.7912621359223301
one_shot,91,56,0.15623607939083026,0.12876867495421745,0.25
one_shot,92,266,0.06153748934934759,0.03973401185797584,0.7406015037593985
one_shot,93,158,0.07369079831046277,0.04768328019378046,0.7151898734177216
one_shot,94,333,0.06372216561744483,0.0398999606810908,0.7657657657657657
one_shot,95,213,0.06656295736252486,0.03920053323028595,0.7887323943661971
one_shot,96,358,0.066527106569301,0.03561264020263418,0.8770949720670391
one_shot,97,95,0.09936614992476912,0.07015273192327236,0.5052631578947369
one_shot,98,182,0.08886921693873577,0.05157834995795302,0.7692307692307693
one_shot,99,289,0.05846691182975845,0.03826206181121793,0.7785467128027682
one_shot,100,247,0.05765333066007615,0.03835658274300738,0.7489878542510121
periodic,1,233,0.06641865358272293,0.04123131213422765,0.8025751072961373
periodic,2,124,0.10397421738894586,0.06577738802107395,0.7016129032258065
periodic,3,234,0.08445793152992513,0.04831667643286595,0.811965811965812
periodic,4,68,0.14271826547726285,0.10808863853799813,0.39705882352941174
periodic,5,138,0.06242278957026431,0.04242922846633504,0.6739130434782609
periodic,6,64,0.1432866394531986,0.11213901075454796,0.375
periodic,7,158,0.09582860639594588,0.058639134635592796,0.6962025316455697
periodic,8,192,0.08033931795716684,0.04867848568210806,0.7708333333333334
periodic,9,238,0.0665979011207627,0.039892564299443205,0.7815126050420168
periodic,10,131,0.09948695561446058,0.06715212221430103,0.6259541984732825
periodic,11,103,0.12119906631838259,0.07930223902124553,0.6116504854368932
periodic,12,146,0.09626463182083643,0.05670360943239925,0.7465753424657534
periodic,13,65,0.13794378026967027,0.10749819094805792,0.3230769230769231
periodic,14,169,0.08904187548330161,0.053661184210552264,0.7396449704142012
periodic,15,112,0.08650935404615086,0.05959316283622003,0.6607142857142857
periodic,16,126,0.05644429443327932,0.04035128173477332,0.6507936507936508
periodic,17,230,0.06433194264403205,0.03737992791283474,0.8260869565217391
periodic,18,244,0.05505496542706848,0.03644105460985978,0.7377049180327869
periodic,19,115,0.08618670330819608,0.0556547291070041,0.6608695652173913
periodic,20,207,0.07377692034614876,0.04628687900180038,0.7342995169082126
periodic,21,263,0.05124764778435302,0.037521247185117415,0.6425855513307985
periodic,22,119,0.08632747158390623,0.05688304583562688,0.6470588235294118
periodic,23,405,0.0522791774910935,0.03163283167492655,0.8296296296296296
periodic,24,475,0.052059136431096505,0.033681876420054824,0.7852631578947369
periodic,25,169,0.0911420343416442,0.0530704518658949,0.7514792899408284
periodic,26,130,0.08620235397091913,0.05775006127604487,0.6230769230769231
periodic,27,104,0.11357291708552059,0.07029621538080166,0.6634615384615384
periodic,28,70,0.11326250314133839,0.08229574711707097,0.5
periodic,29,89,0.11378533960778683,0.07958412270575797,0.5393258426966292
periodic,30,333,0.04557211939183885,0.0301433535138543,0.8198198198198198
periodic,31,152,0.08521769507941039,0.05224380241088511,0.7105263157894737
periodic,32,120,0.11341433914027604,0.07255923307348988,0.6583333333333333
periodic,33,180,0.07786752428652131,0.04757888232780504,0.75
periodic,34,105,0.1171030576745592,0.07565308046835834,0.638095238095238
periodic,35,144,0.08467075303353089,0.053151432846750224,0.6875
periodic,36,90,0.09461611222753684,0.06822693431118858,0.5444444444444444
periodic,37,47,0.15126024845640865,0.1275187776760983,0.19148936170212766
periodic,38,133,0.0927434567808475,0.05888560084288925,0.6992481203007519
periodic,39,310,0.0519088582668648,0.037331826705100976,0.6774193548387096
periodic,40,313,0.05493680050954816,0.035886992917233955,0.7571884984025559
periodic,41,101,0.09313621637033803,0.06571175423337246,0.5841584158415841
periodic,42,87,0.133462919487181,0.09327698622743119,0.5862068965517241
periodic,43,133,0.07520493074180441,0.050037240561074496,0.6917293233082706
periodic,44,146,0.10063848056683483,0.06009536054533261,0.726027397260274
periodic,45,88,0.10381635334855564,0.0741776821697085,0.48863636363636365
periodic,46,180,0.06992948753863563,0.050712688043622944,0.5777777777777777
periodic,47,56,0.14602339125027022,0.12073356568565481,0.25
periodic,48,179,0.08914152574542127,0.050686218408188564,0.7597765363128491
periodic,49,211,0.05609523046392349,0.03732041469432698,0.7251184834123223
periodic,50,147,0.09702869264188432,0.0590214685295282,0.7414965986394558
periodic,51,118,0.10135482303551922,0.06520186456775094,0.6779661016949152
periodic,52,38,0.16569210131961035,0.15185730213644855,0.02631578947368421
periodic,53,108,0.10370089725989608,0.06797677088761872,0.6111111111111112
periodic,54,50,0.15140521365043963,0.1320739734562676,0.12
periodic,55,203,0.0799086599781565,0.04701449580741907,0.7536945812807881
periodic,56,162,0.0925490382445088,0.05661621300907805,0.7222222222222222
periodic,57,158,0.0909622421713558,0.05724461495323556,0.7025316455696202
periodic,58,119,0.09725144528733183,0.06376090327221719,0.5966386554621849
periodic,59,149,0.09514939095059333,0.05798130257913139,0.7046979865771812
periodic,60,112,0.10871049311755464,0.07010688320539704,0.6339285714285714
periodic,61,78,0.097226852049989,0.07037390130706589,0.5384615384615384
periodic,62,224,0.055518108479549355,0.03758612088455905,0.6964285714285714
periodic,63,137,0.09269946365491584,0.05673068385696101,0.708029197080292
periodic,64,271,0.05210909428974604,0.03759924910904976,0.6678966789667896
periodic,65,79,0.10949147911914,0.07979061169723217,0.4936708860759494
periodic,66,122,0.10729220028354303,0.06477238172721812,0.7131147540983607
periodic,67,186,0.08243589693355752,0.04852207699747432,0.7580645161290323
periodic,68,188,0.05578176197473022,0.035620788030191315,0.7659574468085106
periodic,69,105,0.10159478329481945,0.06982044087381657,0.5428571428571428
periodic,70,84,0.12556387784899847,0.08846541143426602,0.5119047619047619
periodic,71,367,0.05604347845144549,0.03418592590681915,0.8228882833787466
periodic,72,232,0.056302151163123836,0.03686213660665681,0.8060344827586207
periodic,73,109,0.0947829147525684,0.06427213717034881,0.5963302752293578
periodic,74,68,0.12276040811443889,0.09309713547798054,0.36764705882352944
periodic,75,191,0.06018433148670075,0.04142900550222596,0.7225130890052356
periodic,76,180,0.07524881909415174,0.046032739592646595,0.7277777777777777
periodic,77,381,0.051294588152119694,0.03228668719936443,0.8372703412073491
periodic,78,279,0.058141328493815654,0.03702247194674666,0.7670250896057348
periodic,79,170,0.08709046025892571,0.05291584599766269,0.7
periodic,80,85,0.0748531867400338,0.05420979738713481,0.5529411764705883
periodic,81,155,0.0802167738726752,0.05684139607251192,0.5935483870967742
periodic,82,194,0.07715286627780851,0.05175092390082132,0.6494845360824743
periodic,83,168,0.08900024390261752,0.05352611470331542,0.7619047619047619
periodic,84,76,0.11953160603687811,0.09049065933351208,0.3815789473684211
periodic,85,118,0.090807874439571,0.06358982354527067,0.559322033898305
periodic,86,174,0.0880713092722238,0.05049497454393192,0.7586206896551724
periodic,87,218,0.06884758607760384,0.04179467606581444,0.7614678899082569
periodic,88,41,0.15093133822865784,0.1370927830920568,0.07317073170731707
periodic,89,120,0.07961561248447045,0.05657587848271197,0.625
periodic,90,206,0.07001522666103642,0.04360347402033056,0.7815533980582524
periodic,91,56,0.1562125742136457,0.1286191301189721,0.26785714285714285
periodic,92,266,0.061393523550659385,0.03945781698992811,0.7518796992481203
periodic,93,158,0.0736952728179467,0.04763766454369328,0.7151898734177216
periodic,94,333,0.06340437076286952,0.03932349583382154,0.7747747747747747
periodic,95,213,0.06664391785998552,0.03941415981649037,0.7934272300469484
periodic,96,358,0.06641509182795911,0.03541367925360031,0.8575418994413407
periodic,97,95,0.09924771373634775,0.06974741548583263,0.49473684210526314
periodic,98,182,0.08900330567955625,0.051497339340186625,0.7747252747252747
periodic,99,289,0.0591920717809639,0.03949578354149778,0.740484429065744
periodic,100,247,0.05853345215137422,0.03918889230866276,0.7206477732793523
